mms_id,dlxs_id,alma_value,dlxs_value,alma_url,dlxs_url
990012567850106381,AFJ2129.0001.001,"Bowring, John, 1792-1872."," Bowring, John, Sir, 1792-1872.",https://search.lib.umich.edu/catalog/record/990012567850106381,https://quod.lib.umich.edu/p/philamer/AFJ2129.0001.001
990030579770106381,ARB8045.0001.001,"Bowring, John, 1792-1872."," Bowring, John, Sir, 1792-1872.",https://search.lib.umich.edu/catalog/record/990030579770106381,https://quod.lib.umich.edu/p/philamer/ARB8045.0001.001
990005800710106381,ACM1383.0001.001,"Bride, Ch. (Charles)"," Bride, Charles Louis Marie, 1859-",https://search.lib.umich.edu/catalog/record/990005800710106381,https://quod.lib.umich.edu/p/philamer/ACM1383.0001.001
990008535780106381,ADR0460.0001.001,"Brown, William Henry, 1884-"," Brown, William Henry, ed. 1884-",https://search.lib.umich.edu/catalog/record/990008535780106381,https://quod.lib.umich.edu/p/philamer/ADR0460.0001.001
990008535780106381,ADR0460.0001.002,"Brown, William Henry, 1884-"," Brown, William Henry, ed. 1884-",https://search.lib.umich.edu/catalog/record/990008535780106381,https://quod.lib.umich.edu/p/philamer/ADR0460.0001.002
990008535780106381,ADR0460.0001.003,"Brown, William Henry, 1884-"," Brown, William Henry, ed. 1884-",https://search.lib.umich.edu/catalog/record/990008535780106381,https://quod.lib.umich.edu/p/philamer/ADR0460.0001.003
990012612770106381,AFJ6709.0001.001,"Burnett, Charles C."," [Burnett, Charles C.]",https://search.lib.umich.edu/catalog/record/990012612770106381,https://quod.lib.umich.edu/p/philamer/AFJ6709.0001.001
990029130230106381,AQJ5842.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A. (Fernando Aquino).",https://search.lib.umich.edu/catalog/record/990029130230106381,https://quod.lib.umich.edu/p/philamer/AQJ5842.0001.001
990029130170106381,AQJ5836.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A., (Fernando Aquino).",https://search.lib.umich.edu/catalog/record/990029130170106381,https://quod.lib.umich.edu/p/philamer/AQJ5836.0001.001
990029130240106381,AQJ5843.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A., (Fernando Aquino).",https://search.lib.umich.edu/catalog/record/990029130240106381,https://quod.lib.umich.edu/p/philamer/AQJ5843.0001.001
990014473580106381,AGD8709.0001.001,"Caldwell, Robert Granville, 1882-"," Caldwell, Robert Granville, b. 1882.",https://search.lib.umich.edu/catalog/record/990014473580106381,https://quod.lib.umich.edu/p/philamer/AGD8709.0001.001
990001514760106381,AAR5508.0001.001,"Carreon, Manuel L."," Carreon, Manuel Lingad",https://search.lib.umich.edu/catalog/record/990001514760106381,https://quod.lib.umich.edu/p/philamer/AAR5508.0001.001
990020517990106381,AJU9868.0001.001,"Chávez Orozco, Luis, 1901-1966 comp."," Chávez Orozco, Luis, comp. 1901-1966.",https://search.lib.umich.edu/catalog/record/990020517990106381,https://quod.lib.umich.edu/p/philamer/AJU9868.0001.001
990001479730106381,AAR1959.0001.001,"Chamberlin, Frederick, 1870-1943."," Chamberlin, Frederick Carleton, 1870-",https://search.lib.umich.edu/catalog/record/990001479730106381,https://quod.lib.umich.edu/p/philamer/AAR1959.0001.001
990012569870106381,AFJ2333.0001.001,"Chamberlin, Frederick, 1870-1943."," Chamberlin, Frederick Carleton, 1870-",https://search.lib.umich.edu/catalog/record/990012569870106381,https://quod.lib.umich.edu/p/philamer/AFJ2333.0001.001
990016352030106381,AGZ2505.0001.025,"Christensen, Carl, 1872-1942."," Christensen, Carl Frederik Albert, 1872-",https://search.lib.umich.edu/catalog/record/990016352030106381,https://quod.lib.umich.edu/p/philamer/AGZ2505.0001.025
990035278700106381,ATF7596.0001.001,"Clapp, W. C. (Walter Clayton), -1915."," Clapp, W. C. (Walter Clayton), d. 1915.",https://search.lib.umich.edu/catalog/record/990035278700106381,https://quod.lib.umich.edu/p/philamer/ATF7596.0001.001
990016220350106381,AGX8055.0001.001,"Clark, Edward B. (Edward Brayton), 1860-"," Clark, Edward B. (Edward Brayton), b. 1860.",https://search.lib.umich.edu/catalog/record/990016220350106381,https://quod.lib.umich.edu/p/philamer/AGX8055.0001.001
990014463600106381,AGD7685.0001.001,,Congreso de historia y geografía hispano-americanas.,https://search.lib.umich.edu/catalog/record/990014463600106381,https://quod.lib.umich.edu/p/philamer/AGD7685.0001.001
990012711290106381,AFK6772.0001.001,"Corney, Peter, -1836."," Corney, Peter, d. 1836.",https://search.lib.umich.edu/catalog/record/990012711290106381,https://quod.lib.umich.edu/p/philamer/AFK6772.0001.001
