mms_id,dlxs_id,alma_value,dlxs_value
mms_id,dlxs_id,alma_value,dlxs_value
990014992080106381,AGK2408.0001.004,1899-1913.,1913.
990014992080106381,AGK2408.0001.005,1899-1913.,1913.
990014992080106381,AGK2408.0001.006,1899-1913.,1913.
990014992080106381,AGK2408.0002.001,1899-1913.,1913.
990014992080106381,AGK2408.0002.002,1899-1913.,1913.
990014992080106381,AGK2408.0002.003,1899-1913.,1913.
990014992080106381,AGK2408.0002.004,1899-1913.,1913.
990014992080106381,AGK2408.0002.006,1899-1913.,1913.
990014992080106381,AGK2408.0003.001,1899-1913.,1913.
990014992080106381,AGK2408.0003.002,1899-1913.,1913.
990014992080106381,AGK2408.0003.003,1899-1913.,1913.
990014992080106381,AGK2408.0003.004,1899-1913.,1913.
990014992080106381,AGK2408.0003.005,1899-1913.,1913.
990014992080106381,AGK2408.0003.006,1899-1913.,1913.
990014992080106381,AGK2408.0002.005,1899-1913.,1913.
990015056840106381,AGK9021.0001.001,1926.],
990015056910106381,AGK9028.0001.001,1915.,
990015210490106381,AGM4908.0001.001,1922.,
990015898840106381,AGU5333.0001.001,1924.,
990016310320106381,AGY7288.0001.001,1927],
990006749280106381,ACW7643.0001.003,1912/13-,
990006749280106381,ACW7643.0001.004,1912/13-,
990006749280106381,ACW7643.0002.001,1912/13-,
990006749280106381,ACW7643.0002.002,1912/13-,
990006749280106381,ACW7643.0002.003,1912/13-,
990006749280106381,ACW7643.0002.004,1912/13-,
990006749280106381,ACW7643.0003.002,1912/13-,
990006749280106381,ACW7643.0003.003,1912/13-,
990006749280106381,ACW7643.0003.004,1912/13-,
990006749280106381,ACW7643.0004.001,1912/13-,
990006749280106381,ACW7643.0004.002,1912/13-,
990006749280106381,ACW7643.0004.003,1912/13-,
990006749280106381,ACW7643.0004.004,1912/13-,
990006770350106381,ACW9784.0001.001,1862-,
990006794670106381,AJM6317.0015.001,1902-1906.,1903-06
990006794670106381,AJM6317.0016.001,1902-1906.,1903-06
990006794670106381,AJM6317.0017.001,1902-1906.,1903-06
990006794670106381,AJM6317.0018.001,1902-1906.,1903-06
990006794670106381,AJM6317.0019.001,1902-1906.,1903-06
990006794670106381,AJM6317.0020.001,1902-1906.,1903-06
990006794670106381,AJM6317.0021.001,1902-1906.,1903-06
990006794670106381,AJM6317.0022.001,1902-1906.,1903-06
990006794670106381,AJM6317.0023.001,1902-1906.,1903-06
990006794670106381,AJM6317.0024.001,1902-1906.,1903-06
990006794670106381,AJM6317.0025.001,1902-1906.,1903-06
990006794670106381,AJM6317.0026.001,1902-1906.,1903-06
990006794670106381,AJM6317.0027.001,1902-1906.,1903-06
990006794670106381,AJM6317.0028.001,1902-1906.,1903-06
990006794670106381,AJM6317.0029.001,1902-1906.,1903-06
990006794670106381,AJM6317.0030.001,1902-1906.,1903-06
990006794670106381,AJM6317.0031.001,1902-1906.,1903-06
990006794670106381,AJM6317.0032.001,1902-1906.,1903-06
990006794670106381,AJM6317.0033.001,1902-1906.,1903-06
990006794670106381,AJM6317.0034.001,1902-1906.,1903-06
990006794670106381,AJM6317.0035.001,1902-1906.,1903-06
990006794670106381,AJM6317.0036.001,1902-1906.,1903-06
990006794670106381,ACX2261.0001.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0010.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0011.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0012.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0013.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0014.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0015.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0016.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0017.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0018.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0019.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0002.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0020.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0021.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0022.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0023.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0024.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0025.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0026.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0027.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0028.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0029.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0003.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0030.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0031.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0033.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0034.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0035.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0036.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0004.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0005.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0006.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0007.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0008.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0009.001,1902-1906.,1903-1906.
990006794670106381,ACX2261.0032.001,1902-1906.,1903-1906.
990006806200106381,ACX3431.0001.001,1902-1904.,
990007765520106381,ADH2498.0001.001,c1899],
990007766110106381,ADH2558.0001.001,[1902],[1902].
990007779400106381,ADH3901.0001.001,1921.,
990019726660106381,AJL4964.0001.001,1895?],
990019728070106381,AJL5108.0001.001,1927?],
990019728860106381,AJL5192.0001.001,1898-1900.,
