mms_id,dlxs_id,alma_value,dlxs_value
990013069250106381,AFP3887.0001.001,"['United States Virgin Islands -- Census, 1917.']","['Virgin Islands of the United States -- Census, 1917.']"
990013072720106381,AFP4242.0001.001,"['Hawaii -- Census, 1896.']",['Hawaii']
990013143890106381,AFQ1612.0001.001,"['Finance -- Puerto Rico.', 'Puerto Rico -- Politics and government -- 1898-1952.', 'Puerto Rico -- Social conditions.']","['Finance -- Puerto Rico.', 'Puerto Rico -- Politics and government', 'Puerto Rico -- Economic conditions', 'Puerto Rico -- Social conditions']"
990013144000106381,AFQ1623.0001.001,"['United States Virgin Islands -- Economic conditions.', 'United States Virgin Islands -- Commerce.']","['Virgin Islands of the United States -- Economic conditions.', 'Virgin Islands of the United States -- Commerce.']"
990013194870106381,AFQ6758.0001.001,"['Philippines -- Economic conditions -- 1918-', 'Philippines -- Commerce.']","['Philippines -- Economic conditions', 'Philippines -- Commerce.']"
990013195030106381,AFQ6774.0001.001,"['United States -- Commerce -- Philippines.', 'United States -- Economic policy']","['United States -- Commerce -- Philippines', 'Philippines -- Commerce -- United States.', 'Philippines -- Economic conditions', 'United States -- Economic policy']"
990013237000106381,AFR1058.0001.001,"['Public lands -- Hawaii.', 'Hawaii -- Politics and government -- 1900-1959.', 'Kalanianaole, Jonah Kuhio, -- 1871-1922.']","['Public lands -- Hawaii', 'Hawaii -- Politics and government', 'Kalanianaole, Jonah Kuhio, -- 1871-']"
990013241750106381,AFR1581.0001.001,"['Cuba -- Census, 1899.']",['Cuba']
990013462350106381,AFT4182.0001.001,"['Tariff -- Cuba.', 'Tariff -- Philippines']","['Tariff -- Cuba.', 'Tariff -- Puerto Rico.', 'Tariff -- Philippines']"
990013535560106381,AFU2085.0001.001,['Cuba Railroad.'],['Cuba railroad company.']
990013597480106381,AFU8648.0001.001,['Cebuano language -- Grammar.'],['Bisayan languages -- Grammar.']
990013598360106381,AFU8736.0001.001,"['Magindanao language -- Dictionaries -- Spanish.', 'Spanish language -- Dictionaries -- Magindanao.']","['Magindanao language -- Dictionaries', 'Spanish language -- Dictionaries']"
990013598840106381,AFU8784.0001.001,['Tagalog language -- Grammar.'],"['Philippines.', 'Tagalog language -- Grammar.', 'Spanish language -- Grammar.', 'Tagalog language -- Study and teaching.']"
990013600810106381,AAU0124.0001.001,"['Historical fiction, Tagalog.']",['Philippines']
990013951240106381,AFY4993.0001.001,"['Folklore -- Hawaii', 'Hina (Polynesian deity)', 'Maui (Polynesian deity)']","['Folklore -- Hawaii', 'Folklore -- Polynesia.', 'Hina (Polynesian deity)', 'Maui (Polynesian deity)']"
990014139120106381,AGA4143.0001.001,"['Clergy -- Biography.', 'Missionaries -- Belgium -- Biography.', 'Damien, -- Father, Saint, -- 1840-1889.', 'Catholic Church -- Biography.']","['Clergy -- Biography', 'Missionaries -- Biography. -- Hawaii', 'Missionaries -- Biography. -- Belgium', 'Damien, -- Father, -- 1840-1889.', 'Catholic Church -- Clergy']"
990014306150106381,AGC1727.0001.001,"['Corporation law -- Hawaii.', 'Banking law -- Hawaii.']","['Corporation law -- Hawaii', 'Insurance law -- Hawaii', ""Employers' liability -- Hawaii"", ""Employers' liability -- Hawaii"", 'Banking law -- Hawaii']"
990014444460106381,AGD5744.0001.001,"['United States -- Insular possessions', 'Canal Zone.']","['United States -- Insular possessions', 'Alaska.', 'Canal Zone.']"
990014463600106381,AGD7685.0001.001,"['Philippines -- History.', 'Latin America -- History.']","['Philippines -- History', 'America -- Discovery and exploration', 'Latin America -- History']"
990014472910106381,AGD8640.0001.001,['Cuba -- History -- To 1810.'],['Cuba -- History']
990014473120106381,AGD8662.0001.001,['Cuba -- History -- To 1810'],['Cuba -- History']
990014473580106381,AGD8709.0001.001,"['Cuba -- History -- Insurrection, 1849-1851']",['Cuba -- History']
990014473600106381,AGD8711.0001.001,"['Cuba -- History -- Insurrection, 1849-1851', 'López, Narciso, -- 1797-1851.']","['Cuba -- History', 'López, Narciso, -- 1797-1851.']"
990014473620106381,AGD8713.0001.001,"['Cuba -- History -- Insurrection, 1868-1878.']",['Cuba -- History']
990014473670106381,AGD8718.0001.001,['Cuba -- Politics and government -- 1878-1895.'],['Cuba -- Politics and government']
990014473690106381,AGD8720.0001.001,"['Cuba -- History -- Revolution, 1895-1898']",['Cuba -- History']
990014473780106381,AGD8729.0001.001,"['Filibusters', 'Cuba -- History -- Revolution, 1895-1898']","['Filibusters', 'Cuba -- History']"
990014473790106381,AGD8730.0001.001,"['Cuba -- History -- Revolution, 1895-1898.']",['Cuba -- History']
990029617520106381,AQP4838.0001.001,"['Philippines -- Dictionaries.', 'Philippines -- Encyclopedias.']",['Philippines -- Dictionaries and encyclopedias.']
990029617630106381,AQP4849.0001.001,['Sulu Archipelago (Philippines) -- History.'],['Sulu Archipelago(Philippines) -- History.']
990029619690106381,AQP5055.0001.001,"['Bisayan languages -- Dictionaries -- Spanish.', 'Spanish language -- Dictionaries -- Bisayan.']","['Bisayan languages -- Dictionaries', 'Spanish language -- Dictionaries']"
990029670670106381,AQQ0191.0001.001,"['Printing -- Manila -- History.', 'Philippine literature (Spanish) -- Bibliography.', 'Philippines -- Bibliography.', 'Medina, José Toribio, -- 1852-1930. -- Imprenta en Manila.']","['Printing -- History. -- Philippines', 'Philippine literature (Spanish) -- Bibliography.', 'Philippines -- Bibliography.', 'Medina, José Toribio, -- 1852-1930. -- Imprenta en Manila.']"
